Subject,Experiment,Sex,Age,StimCond,OutcomeCond,RespCond,Running,Congruency,Load,Stimulus,Outcome,Resp,RT,Acc,Points,Discard,Error
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,Load,S2,O2,R2,583,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,NoLoad,S1,O1,R1,411,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,Load,S1,O1,R1,585,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,NoLoad,S2,O1,R1,640,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,NoLoad,S2,O2,R2,384,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,Load,S1,O2,R2,532,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,Load,S2,O1,R1,584,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,Load,S2,O2,R2,435,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,NoLoad,S1,O2,R2,484,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,Load,S2,O1,R1,665,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,NoLoad,S1,O1,R2,885,0,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,NoLoad,S2,O2,R2,358,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,NoLoad,S1,O2,R2,514,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,Load,S1,O2,R2,515,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,Load,S2,O2,R2,535,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Congruent,Load,S1,O1,R1,655,1,NA,FALSE,NA
1,OR-priming-faces,female,20,1,1,1,Test,Incongruent,NoLoad,S2,O1,R1,866,1,NA,FALSE,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTraining,NA,NA,S2,O2,R1,1286,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTraining,NA,NA,S1,O1,R1,698,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTraining,NA,NA,S1,O1,R1,492,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTraining,NA,NA,S2,O2,R2,403,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,842,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,563,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,468,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,412,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,544,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,728,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,429,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,934,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,588,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,392,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,410,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,467,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,879,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,653,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,604,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,452,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,503,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,465,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,425,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,486,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R1,531,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,615,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,464,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,921,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,490,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,540,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,360,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,287,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,418,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,539,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R1,295,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,312,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,285,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,420,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,461,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,478,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,459,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,514,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,509,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,619,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,570,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,577,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,462,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,403,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,697,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,481,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,597,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,575,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,498,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,449,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,444,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,442,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,492,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,667,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,865,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,553,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,424,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,434,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,572,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,474,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,748,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,786,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,490,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,1349,1,4,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,627,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,450,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,573,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,590,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,541,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,1300,1,4,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,1109,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,467,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,461,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,455,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,402,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,556,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,754,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R2,6,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,588,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,556,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,1160,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,524,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,564,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,683,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,403,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,517,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,1043,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,621,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,574,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,474,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,519,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,634,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,508,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,471,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,477,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,647,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,634,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,519,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,553,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,641,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,631,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,642,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,583,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,574,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,583,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,584,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,2478,1,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,713,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,534,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,583,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,627,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,829,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,694,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,818,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,536,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,634,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,585,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,897,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,595,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,670,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,914,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,521,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,362,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,446,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,364,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,425,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,819,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,378,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,438,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,570,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,460,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,508,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,616,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,561,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,538,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,536,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,400,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,518,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,575,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,515,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,426,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,551,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,505,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,567,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,537,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,568,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R2,543,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,411,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,562,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,520,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,491,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,481,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,759,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,553,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,866,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,799,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,510,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,538,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,493,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,461,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,1513,1,3,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,565,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,445,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,583,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,561,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,642,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,540,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,444,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,554,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,1177,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,498,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,530,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,530,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,532,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,659,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,762,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,502,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,540,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,904,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,780,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,503,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,608,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,542,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,464,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,460,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,418,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,442,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,494,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,869,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,479,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,651,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,562,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,566,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,917,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,545,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,523,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,487,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,531,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,607,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,805,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,507,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,1045,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R2,323,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,444,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,685,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,559,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,688,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,498,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,516,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,575,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,605,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,579,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,478,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,1052,1,5,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,484,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,638,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,792,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,658,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,618,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,455,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,540,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,463,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,560,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,416,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,299,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,266,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,540,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R1,121,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,893,1,6,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,143,1,10,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R2,6,0,0,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,572,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,358,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,463,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,515,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,653,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,541,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,525,1,8,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S2,O2,R2,393,1,9,NA,NA
10,OR-priming-faces,female,21,2,1,1,Training,NA,NA,S1,O1,R1,684,1,7,NA,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Congruent,NoLoad,S2,O2,NA,NA,NA,NA,TRUE,OutcomeResp
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Incongruent,NoLoad,S1,O2,R2,478,1,NA,FALSE,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Incongruent,Load,S1,O2,NA,NA,NA,NA,TRUE,OutcomeResp
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Incongruent,Load,S2,O1,R1,514,1,NA,FALSE,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Congruent,Load,S1,O1,R1,492,1,NA,FALSE,NA
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Congruent,Load,S2,O2,R2,2228,1,NA,TRUE,TooSlow
10,OR-priming-faces,female,21,2,1,1,PracticeTest,Congruent,NoLoad,S1,O1,R1,1241,1,NA,FALSE,NA
